,date,location,d_pm10,d_pm25,status
3074,2016-04-30,팔봉동,74.25,33.79166667,case_1
3075,2016-05-01,팔봉동,60.29166667,24.75,case_1
3076,2016-05-02,팔봉동,52.75,19.19047619,case_1
3077,2016-05-03,팔봉동,18.125,8.25,case_1
3078,2016-05-04,팔봉동,66.125,19.20833333,case_1
3079,2016-05-05,팔봉동,66.75,27.625,case_1
3080,2016-05-06,팔봉동,28,14.26666667,case_1
3081,2016-05-07,팔봉동,140.5833333,31.33333333,case_1
3082,2016-05-08,팔봉동,65.33333333,19.33333333,case_1
3083,2016-05-09,팔봉동,83.83333333,28.95833333,case_1
3084,2016-05-10,팔봉동,34.41666667,16.04545455,case_1
3085,2016-05-11,팔봉동,28.45833333,10.83333333,case_1
3086,2016-05-12,팔봉동,38.125,16.66666667,case_1
3087,2016-05-13,팔봉동,44.54166667,23.16666667,case_1
3088,2016-05-14,팔봉동,47.08333333,24.82608696,case_1
3089,2016-05-15,팔봉동,42.33333333,22.42857143,case_1
3090,2016-05-16,팔봉동,34.375,14.38095238,case_1
3091,2016-05-17,팔봉동,69.04166667,36.25,case_1
3092,2016-05-18,팔봉동,72.41666667,38.20833333,case_1
3093,2016-05-19,팔봉동,91.875,51.41666667,case_1
3094,2016-05-20,팔봉동,76.08333333,46.91304348,case_1
3095,2016-05-21,팔봉동,65.41666667,34.17391304,case_1
3096,2016-05-22,팔봉동,66.83333333,38.41666667,case_1
3097,2016-05-23,팔봉동,71.83333333,40.91666667,case_1
3098,2016-05-24,팔봉동,32,22.33333333,case_1
3099,2016-05-25,팔봉동,76.91666667,46.83333333,case_1
3100,2016-05-26,팔봉동,111.875,77.5,case_1
3101,2016-05-27,팔봉동,121.875,78.66666667,case_1
3102,2016-05-28,팔봉동,84.08333333,43.70833333,case_1
3103,2016-05-29,팔봉동,90.125,50.66666667,case_1
3104,2016-05-30,팔봉동,114.3333333,68.45833333,case_1
3105,2016-05-31,팔봉동,92.875,54.83333333,case_1
3106,2016-06-01,팔봉동,76.875,42.16666667,case_1
3107,2016-06-02,팔봉동,92.29166667,57.125,case_1
3108,2016-06-03,팔봉동,71.04166667,35.04166667,case_1
3109,2016-06-04,팔봉동,70,41.25,case_1
3110,2016-06-05,팔봉동,68,47,case_1
3111,2016-06-06,팔봉동,56.20833333,31.2173913,case_1
3112,2016-06-07,팔봉동,73.20833333,46.5,case_1
3113,2016-06-08,팔봉동,46.08333333,21.41666667,case_1
3114,2016-06-09,팔봉동,64.16666667,35.16666667,case_1
3115,2016-06-10,팔봉동,87.2173913,54.20833333,case_1
3116,2016-06-11,팔봉동,58.875,29.79166667,case_1
3117,2016-06-12,팔봉동,38.16666667,10.76190476,case_1
3118,2016-06-13,팔봉동,57.91666667,28.66666667,case_1
3119,2016-06-14,팔봉동,68.75,36.70833333,case_1
3120,2016-06-15,팔봉동,41.83333333,19.36842105,case_1
3121,2016-06-16,팔봉동,32.91304348,18.4,case_1
3122,2016-06-17,팔봉동,48.79166667,33.33333333,case_1
3123,2016-06-18,팔봉동,61.58333333,48.52173913,case_1
3124,2016-06-19,팔봉동,39.66666667,31.75,case_1
3125,2016-06-20,팔봉동,41.08333333,31.58333333,case_1
3126,2016-06-21,팔봉동,43.45833333,34.66666667,case_1
3127,2016-06-22,팔봉동,52.04166667,38.42857143,case_1
3128,2016-06-23,팔봉동,38.08695652,31.61904762,case_1
3129,2016-06-24,팔봉동,33.66666667,31.63157895,case_1
3130,2016-06-25,팔봉동,35.625,18.5,case_1
3131,2016-06-26,팔봉동,39.125,25.54166667,case_1
3132,2016-06-27,팔봉동,43.79166667,31.79166667,case_1
3133,2016-06-28,팔봉동,55.25,46.41666667,case_1
3134,2016-06-29,팔봉동,35.04166667,27.04166667,case_1
3135,2016-06-30,팔봉동,25.79166667,16.91666667,case_1
3136,2016-07-01,팔봉동,11.20833333,5,case_1
3137,2016-07-02,팔봉동,10.66666667,6.631578947,case_1
3138,2016-07-03,팔봉동,26.75,17.95652174,case_1
3139,2016-07-04,팔봉동,8.956521739,6.647058824,case_1
3140,2016-07-05,팔봉동,9.916666667,6.117647059,case_1
3141,2016-07-06,팔봉동,14.43478261,9.545454545,case_1
3142,2016-07-07,팔봉동,15.75,7.833333333,case_1
3143,2016-07-08,팔봉동,22.43478261,15.36363636,case_1
3144,2016-07-09,팔봉동,52.16666667,41.47619048,case_1
3145,2016-07-10,팔봉동,41.41666667,28.75,case_1
3146,2016-07-11,팔봉동,36.875,29.56521739,case_1
3147,2016-07-12,팔봉동,32.625,23.90909091,case_1
3148,2016-07-13,팔봉동,43.29166667,38.23809524,case_1
3149,2016-07-14,팔봉동,26.29166667,18,case_1
3150,2016-07-15,팔봉동,25.91666667,14.41666667,case_1
3151,2016-07-16,팔봉동,20.70833333,12.65217391,case_1
3152,2016-07-17,팔봉동,10.54545455,5.35,case_1
3153,2016-07-18,팔봉동,18.43478261,12.35,case_1
3154,2016-07-19,팔봉동,48.33333333,39.375,case_1
3155,2016-07-20,팔봉동,44.16666667,37.33333333,case_1
3156,2016-07-21,팔봉동,33.91666667,26.85,case_1
3157,2016-07-22,팔봉동,32.25,26.1,case_1
3158,2016-07-23,팔봉동,36,29,case_1
3159,2016-07-24,팔봉동,25.91666667,21.72727273,case_1
3160,2016-07-25,팔봉동,24.95833333,19.29166667,case_1
3161,2016-07-26,팔봉동,21.83333333,16.1,case_1
3162,2016-07-27,팔봉동,25.29166667,19.04347826,case_1
3163,2016-07-28,팔봉동,43.08333333,39.21052632,case_1
3164,2016-07-29,팔봉동,47.58333333,36.73913043,case_1
3165,2016-07-30,팔봉동,24.20833333,19.7826087,case_1
3166,2016-07-31,팔봉동,20.20833333,19.30769231,case_1
3167,2016-08-01,팔봉동,28.08333333,24.95833333,case_1
3168,2016-08-02,팔봉동,32.54166667,25.7826087,case_1
3169,2016-08-03,팔봉동,22.70833333,17.875,case_1
3170,2016-08-04,팔봉동,32.08333333,27.25,case_1
3171,2016-08-05,팔봉동,52.54166667,47.5,case_1
3172,2016-08-06,팔봉동,53.375,44,case_1
3173,2016-08-07,팔봉동,37.16666667,35.42105263,case_1
3174,2016-08-08,팔봉동,34.70833333,30.58333333,case_1
3175,2016-08-09,팔봉동,41.08333333,36.26086957,case_1
3176,2016-08-10,팔봉동,43.95833333,40.13636364,case_1
3177,2016-08-11,팔봉동,38.66666667,32,case_1
3178,2016-08-12,팔봉동,34.54166667,29.91666667,case_1
3179,2016-08-13,팔봉동,34.29166667,28.60869565,case_1
3180,2016-08-14,팔봉동,34.125,33.13636364,case_1
3181,2016-08-15,팔봉동,33.125,33.22727273,case_1
3182,2016-08-16,팔봉동,35.25,21.65217391,case_1
3183,2016-08-17,팔봉동,39.91666667,23.14285714,case_1
3184,2016-08-18,팔봉동,44,NA,case_1
3185,2016-08-19,팔봉동,44.45454545,30.8,case_1
3186,2016-08-20,팔봉동,46.58333333,35.875,case_1
3187,2016-08-21,팔봉동,31,22.75,case_1
3188,2016-08-22,팔봉동,44.34782609,32.65217391,case_1
3189,2016-08-23,팔봉동,36.83333333,26.625,case_1
3190,2016-08-24,팔봉동,33.83333333,21.54166667,case_1
3191,2016-08-25,팔봉동,44.91666667,28.83333333,case_1
3192,2016-08-26,팔봉동,29.83333333,22.5,case_1
3193,2016-08-27,팔봉동,19.95833333,7.739130435,case_1
3194,2016-08-28,팔봉동,19.75,7.791666667,case_1
3195,2016-08-29,팔봉동,22.25,9.083333333,case_1
3196,2016-08-30,팔봉동,41.33333333,17.45833333,case_1
3197,2016-08-31,팔봉동,52.41666667,18.875,case_1
3198,2016-09-01,팔봉동,75.125,44.91666667,case_1
3199,2016-09-02,팔봉동,30.95833333,18.83333333,case_1
3200,2016-09-03,팔봉동,24.54166667,13.20833333,case_1
3201,2016-09-04,팔봉동,45.75,32.34782609,case_1
3202,2016-09-05,팔봉동,64.16666667,50.95833333,case_1
3203,2016-09-06,팔봉동,64.20833333,45,case_1
3204,2016-09-07,팔봉동,74.91666667,55.66666667,case_1
3205,2016-09-08,팔봉동,62.375,46.16666667,case_1
3206,2016-09-09,팔봉동,57.91666667,45.29166667,case_1
3207,2016-09-10,팔봉동,67.29166667,52.08333333,case_1
3208,2016-09-11,팔봉동,50.70833333,38.79166667,case_1
3209,2016-09-12,팔봉동,56.08333333,42.375,case_1
3210,2016-09-13,팔봉동,43.95833333,32.25,case_1
3211,2016-09-14,팔봉동,70.70833333,60.20833333,case_1
3212,2016-09-15,팔봉동,56.125,44.04166667,case_1
3213,2016-09-16,팔봉동,63.18181818,52.16666667,case_1
3214,2016-09-17,팔봉동,17.625,13.41666667,case_1
3215,2016-09-18,팔봉동,15.04166667,10.54166667,case_1
3216,2016-09-19,팔봉동,26.70833333,12.25,case_1
3217,2016-09-20,팔봉동,23.75,12.95833333,case_1
3218,2016-09-21,팔봉동,41.04166667,25.30434783,case_1
3219,2016-09-22,팔봉동,46.20833333,32.83333333,case_1
3220,2016-09-23,팔봉동,57,39.625,case_1
3221,2016-09-24,팔봉동,61.875,44.375,case_1
3222,2016-09-25,팔봉동,73.91666667,57.66666667,case_1
3223,2016-09-26,팔봉동,55,37.95833333,case_1
3224,2016-09-27,팔봉동,32.04166667,21.20833333,case_1
3225,2016-09-28,팔봉동,48.70833333,34.33333333,case_1
3226,2016-09-29,팔봉동,52.79166667,39.08333333,case_1
3227,2016-09-30,팔봉동,34.04166667,20.04166667,case_1
3228,2016-10-01,팔봉동,32.875,20.54166667,case_1
3229,2016-10-02,팔봉동,30.20833333,16.41666667,case_1
3230,2016-10-03,팔봉동,32.58333333,20.5,case_1
3231,2016-10-04,팔봉동,44.5,23.86956522,case_1
3232,2016-10-05,팔봉동,33.125,17.75,case_1
3233,2016-10-06,팔봉동,43.41666667,24.20833333,case_1
3234,2016-10-07,팔봉동,48.68181818,31.17391304,case_1
3235,2016-10-08,팔봉동,26.875,15.91666667,case_1
3236,2016-10-09,팔봉동,32.375,17.45833333,case_1
3237,2016-10-10,팔봉동,49.83333333,26.33333333,case_1
3238,2016-10-11,팔봉동,62.90909091,36.33333333,case_1
3239,2016-10-12,팔봉동,61.91304348,34.69565217,case_1
3240,2016-10-13,팔봉동,61.86956522,32.33333333,case_1
3241,2016-10-14,팔봉동,92.17391304,58.43478261,case_1
3242,2016-10-15,팔봉동,110.7083333,75.25,case_1
3243,2016-10-16,팔봉동,59.33333333,38.70833333,case_1
3244,2016-10-17,팔봉동,39.20833333,25.16666667,case_1
3245,2016-10-18,팔봉동,70.29166667,44.91666667,case_1
3246,2016-10-19,팔봉동,73.25,45.25,case_1
3247,2016-10-20,팔봉동,85.08333333,57.08333333,case_1
3248,2016-10-21,팔봉동,62.5,36.125,case_1
3249,2016-10-22,팔봉동,51.91666667,25.54166667,case_1
3250,2016-10-23,팔봉동,31.54166667,15.875,case_1
3251,2016-10-24,팔봉동,27.58333333,13.08333333,case_1
3252,2016-10-25,팔봉동,31.43478261,15.25,case_1
3253,2016-10-26,팔봉동,48.20833333,31.79166667,case_1
3254,2016-10-27,팔봉동,67.58333333,41.375,case_1
3255,2016-10-28,팔봉동,34.125,17.29166667,case_1
3256,2016-10-29,팔봉동,43.625,21.66666667,case_1
3257,2016-10-30,팔봉동,44.69565217,21.7826087,case_1
3258,2016-10-31,팔봉동,57.08333333,32,case_1
3259,2016-11-01,팔봉동,34.58333333,17.5,case_1
3260,2016-11-02,팔봉동,44.52173913,25.54166667,case_1
3261,2016-11-03,팔봉동,80.79166667,53.20833333,case_1
3262,2016-11-04,팔봉동,92.6,73.91304348,case_1
3263,2016-11-05,팔봉동,93.27272727,71.16666667,case_1
3264,2016-11-06,팔봉동,72.45833333,52.625,case_1
3265,2016-11-07,팔봉동,65.16666667,43.20833333,case_1
3266,2016-11-08,팔봉동,59.08333333,45.66666667,case_1
3267,2016-11-09,팔봉동,55.34782609,36.54166667,case_1
3268,2016-11-10,팔봉동,65,47.17391304,case_1
3269,2016-11-11,팔봉동,75.08333333,39.17391304,case_1
3270,2016-11-12,팔봉동,88.91666667,42.45833333,case_1
3271,2016-11-13,팔봉동,69.625,39.25,case_1
3272,2016-11-14,팔봉동,48.34782609,28.91666667,case_1
3273,2016-11-15,팔봉동,77.16666667,37.5,case_1
3274,2016-11-16,팔봉동,71.33333333,43.44444444,case_1
3275,2016-11-17,팔봉동,106.9166667,69,case_1
3276,2016-11-18,팔봉동,112.9583333,83.58333333,case_1
3277,2016-11-19,팔봉동,71.5,58.20833333,case_1
3278,2016-11-20,팔봉동,61.125,45.08333333,case_1
3279,2016-11-21,팔봉동,76.125,52.875,case_1
3280,2016-11-22,팔봉동,47.95833333,27.29166667,case_1
3281,2016-11-23,팔봉동,39.66666667,20.29166667,case_1
3282,2016-11-24,팔봉동,37.33333333,20.66666667,case_1
3283,2016-11-25,팔봉동,53.41666667,33.91666667,case_1
3284,2016-11-26,팔봉동,74.33333333,54.91666667,case_1
3285,2016-11-27,팔봉동,51.41666667,36.79166667,case_1
3286,2016-11-28,팔봉동,91,52.33333333,case_1
3287,2016-11-29,팔봉동,60.66666667,40.375,case_1
3288,2016-11-30,팔봉동,63.625,44.625,case_1
3289,2016-12-01,팔봉동,58.20833333,36.70833333,case_1
3290,2016-12-02,팔봉동,54.16666667,30.95833333,case_1
3291,2016-12-03,팔봉동,78.04166667,52.26086957,case_1
3292,2016-12-04,팔봉동,103.625,83.04166667,case_1
3293,2016-12-05,팔봉동,132.625,94.33333333,case_1
3294,2016-12-06,팔봉동,39.16666667,21.66666667,case_1
3295,2016-12-07,팔봉동,84.58333333,53.625,case_1
3296,2016-12-08,팔봉동,103.875,69.375,case_1
3297,2016-12-09,팔봉동,57.79166667,41.5,case_1
3298,2016-12-10,팔봉동,43.16666667,30.04166667,case_1
3299,2016-12-11,팔봉동,48.33333333,35.04545455,case_1
3300,2016-12-12,팔봉동,68.20833333,47.25,case_1
3301,2016-12-13,팔봉동,66.42105263,51.21052632,case_1
3302,2016-12-14,팔봉동,47.625,32.125,case_1
3303,2016-12-15,팔봉동,41.58333333,26.625,case_1
3304,2016-12-16,팔봉동,40.54166667,25.20833333,case_1
3305,2016-12-17,팔봉동,60,44.17391304,case_1
3306,2016-12-18,팔봉동,61.625,49.29166667,case_1
3307,2016-12-19,팔봉동,48.375,42.95833333,case_1
3308,2016-12-20,팔봉동,64.45833333,54.54166667,case_1
3309,2016-12-21,팔봉동,69.04166667,55.29166667,case_1
3310,2016-12-22,팔봉동,33.33333333,24.41666667,case_1
3311,2016-12-23,팔봉동,33.16666667,24.66666667,case_1
3312,2016-12-24,팔봉동,61.79166667,49.20833333,case_1
3313,2016-12-25,팔봉동,99.58333333,85.83333333,case_1
3314,2016-12-26,팔봉동,64.83333333,55.625,case_1
3315,2016-12-27,팔봉동,39.33333333,29.70833333,case_1
3316,2016-12-28,팔봉동,51.54166667,34.04166667,case_1
3317,2016-12-29,팔봉동,52.45833333,34.625,case_1
3318,2016-12-30,팔봉동,47.2173913,30.7826087,case_1
3319,2016-12-31,팔봉동,63.125,50.58333333,case_1
3320,2017-01-01,팔봉동,65.91304348,52.60869565,case_1
3321,2017-01-02,팔봉동,84.25,67.5,case_1
3322,2017-01-03,팔봉동,108.5416667,82.54166667,case_1
3323,2017-01-04,팔봉동,118.7083333,95.56521739,case_1
3324,2017-01-05,팔봉동,85.91666667,70.41666667,case_1
3325,2017-01-06,팔봉동,31,25.33333333,case_1
3326,2017-01-07,팔봉동,63.83333333,51.58333333,case_1
3327,2017-01-08,팔봉동,46.41666667,37.70833333,case_1
3328,2017-01-09,팔봉동,60,48,case_1
3329,2017-01-10,팔봉동,46.70833333,32.29166667,case_1
3330,2017-01-11,팔봉동,35.125,21.54166667,case_1
3331,2017-01-12,팔봉동,72,55.375,case_1
3332,2017-01-13,팔봉동,48.95833333,35.29166667,case_1
3333,2017-01-14,팔봉동,44.91666667,17.91666667,case_1
3334,2017-01-15,팔봉동,45.66666667,25.20833333,case_1
3335,2017-01-16,팔봉동,51.125,34.54166667,case_1
3336,2017-01-17,팔봉동,71.04166667,50.45833333,case_1
3337,2017-01-18,팔봉동,110.4583333,88.29166667,case_1
3338,2017-01-19,팔봉동,136.875,113.7083333,case_1
3339,2017-01-20,팔봉동,58.83333333,44.25,case_1
3340,2017-01-21,팔봉동,41.70833333,32.91666667,case_1
3341,2017-01-22,팔봉동,52.625,30.625,case_1
3342,2017-01-23,팔봉동,48.79166667,35.79166667,case_1
3343,2017-01-24,팔봉동,56.875,40.20833333,case_1
3344,2017-01-25,팔봉동,63.875,49.125,case_1
3345,2017-01-26,팔봉동,73.54545455,60.65217391,case_1
3346,2017-01-27,팔봉동,75.79166667,30.33333333,case_1
3347,2017-01-28,팔봉동,53.54166667,28.70833333,case_1
3348,2017-01-29,팔봉동,48.91666667,37.54166667,case_1
3349,2017-01-30,팔봉동,43.16666667,32.5,case_1
3350,2017-01-31,팔봉동,42.625,28.875,case_1
3351,2017-02-01,팔봉동,52.16666667,38.83333333,case_1
3352,2017-02-02,팔봉동,44.29166667,26.125,case_1
3353,2017-02-03,팔봉동,64.79166667,48.54166667,case_1
3354,2017-02-04,팔봉동,110.2916667,90.41666667,case_1
3355,2017-02-05,팔봉동,93.20833333,78.20833333,case_1
3356,2017-02-06,팔봉동,56.41666667,38.875,case_1
3357,2017-02-07,팔봉동,54.75,38.33333333,case_1
3358,2017-02-08,팔봉동,62.25,45.08333333,case_1
3359,2017-02-09,팔봉동,44.73913043,22.08695652,case_1
3360,2017-02-10,팔봉동,40.41666667,22.45833333,case_1
3361,2017-02-11,팔봉동,38.125,24.25,case_1
3362,2017-02-12,팔봉동,34.41666667,22.20833333,case_1
3363,2017-02-13,팔봉동,53.13043478,40.04347826,case_1
3364,2017-02-14,팔봉동,79.625,59.75,case_1
3365,2017-02-15,팔봉동,96.29166667,73.95833333,case_1
3366,2017-02-16,팔봉동,79.75,61.16666667,case_1
3367,2017-02-17,팔봉동,49,25.875,case_1
3368,2017-02-18,팔봉동,41.66666667,22.25,case_1
3369,2017-02-19,팔봉동,66.66666667,46.60869565,case_1
3370,2017-02-20,팔봉동,53.5,29.04166667,case_1
3371,2017-02-21,팔봉동,65.66666667,42.70833333,case_1
3372,2017-02-22,팔봉동,53.39130435,42.2173913,case_1
3373,2017-02-23,팔봉동,39.83333333,25.75,case_1
3374,2017-02-24,팔봉동,37.91666667,21.95833333,case_1
3375,2017-02-25,팔봉동,57.25,41.25,case_1
3376,2017-02-26,팔봉동,79.5,61.25,case_1
3377,2017-02-27,팔봉동,76.20833333,57.54166667,case_1
3378,2017-02-28,팔봉동,66.91666667,49.5,case_1
3379,2017-03-01,팔봉동,79.60869565,62,case_1
3380,2017-03-02,팔봉동,43.26086957,27.91304348,case_1
3381,2017-03-03,팔봉동,60.20833333,39.20833333,case_1
3382,2017-03-04,팔봉동,73.70833333,55.375,case_1
3383,2017-03-05,팔봉동,80.41666667,64.70833333,case_1
3384,2017-03-06,팔봉동,54.25,41.875,case_1
3385,2017-03-07,팔봉동,40.66666667,28.25,case_1
3386,2017-03-08,팔봉동,50.41666667,27.875,case_1
3387,2017-03-09,팔봉동,73.04166667,37.95833333,case_1
3388,2017-03-10,팔봉동,86,59.75,case_1
3389,2017-03-11,팔봉동,84,58.29166667,case_1
3390,2017-03-12,팔봉동,126.2083333,98.60869565,case_1
3391,2017-03-13,팔봉동,98.04166667,81.95833333,case_1
3392,2017-03-14,팔봉동,80.125,58.08333333,case_1
3393,2017-03-15,팔봉동,78.5,56,case_1
3394,2017-03-16,팔봉동,70.08333333,54.83333333,case_1
3395,2017-03-17,팔봉동,104.375,87.625,case_1
3396,2017-03-18,팔봉동,101.375,83.58333333,case_1
3397,2017-03-19,팔봉동,112.125,93.91666667,case_1
3398,2017-03-20,팔봉동,127,108,case_1
3399,2017-03-21,팔봉동,74.125,51,case_1
3400,2017-03-22,팔봉동,85.45833333,57.08333333,case_1
3401,2017-03-23,팔봉동,102.9166667,74.75,case_1
3402,2017-03-24,팔봉동,110.3478261,84.52173913,case_1
3403,2017-03-25,팔봉동,76.79166667,61.375,case_1
3404,2017-03-26,팔봉동,63.70833333,52.54166667,case_1
3405,2017-03-27,팔봉동,88.83333333,76.625,case_1
3406,2017-03-28,팔봉동,83.58333333,68.125,case_1
3407,2017-03-29,팔봉동,48.30434783,41.86956522,case_1
3408,2017-03-30,팔봉동,85.875,69.54166667,case_1
3409,2017-03-31,팔봉동,74.95833333,66.125,case_1
3410,2017-04-01,팔봉동,83.125,72.58333333,case_1
3411,2017-04-02,팔봉동,75.66666667,58.56521739,case_1
3412,2017-04-03,팔봉동,106.875,94.04166667,case_1
3413,2017-04-04,팔봉동,101.5,80.08333333,case_1
3414,2017-04-05,팔봉동,56.08695652,46.22727273,case_1
3415,2017-04-06,팔봉동,35.28571429,29.0952381,case_1
3416,2017-04-07,팔봉동,60.79166667,53.95833333,case_1
3417,2017-04-08,팔봉동,85.17391304,79.34782609,case_1
3418,2017-04-09,팔봉동,70.45833333,62.91666667,case_1
3419,2017-04-10,팔봉동,36.20833333,23.20833333,case_1
3420,2017-04-11,팔봉동,48.59090909,34.36363636,case_1
3421,2017-04-12,팔봉동,97.95833333,29.91666667,case_1
3422,2017-04-13,팔봉동,98.83333333,46.95833333,case_1
3423,2017-04-14,팔봉동,77.08333333,41.5,case_1
3424,2017-04-15,팔봉동,56.20833333,37.41666667,case_1
3425,2017-04-16,팔봉동,45.34782609,30.17391304,case_1
3426,2017-04-17,팔봉동,49.36842105,39.89473684,case_1
3427,2017-04-18,팔봉동,77.86956522,47.69565217,case_1
3428,2017-04-19,팔봉동,147.0833333,29.16666667,case_1
3429,2017-04-20,팔봉동,104.625,39.875,case_1
3430,2017-04-21,팔봉동,56.65217391,35.47826087,case_1
3431,2017-04-22,팔봉동,78.91666667,49.45833333,case_1
3432,2017-04-23,팔봉동,64.58333333,39.875,case_1
3433,2017-04-24,팔봉동,71.65217391,42.75,case_1
3434,2017-04-25,팔봉동,63.16666667,35.875,case_1
3435,2017-04-26,팔봉동,47.875,31.08333333,case_1
3436,2017-04-27,팔봉동,56.04166667,23.04166667,case_1
3437,2017-04-28,팔봉동,94.56521739,42.08695652,case_1
3438,2017-04-29,팔봉동,93.25,56.58333333,case_1
3439,2017-04-30,팔봉동,118.0416667,64.20833333,case_1
3440,2017-05-01,팔봉동,126.2083333,77.29166667,case_1
3441,2017-05-02,팔봉동,119.25,62.5,case_1
3442,2017-05-03,팔봉동,98,59.41666667,case_1
3443,2017-05-04,팔봉동,77.20833333,46.04166667,case_1
3444,2017-05-05,팔봉동,62.54166667,48.33333333,case_1
3445,2017-05-06,팔봉동,195.5,45.375,case_1
3446,2017-05-07,팔봉동,183.2916667,46.20833333,case_1
3447,2017-05-08,팔봉동,218.0833333,70.83333333,case_1
3448,2017-05-09,팔봉동,75.86956522,30.20833333,case_1
3449,2017-05-10,팔봉동,34.75,23.08333333,case_1
3450,2017-05-11,팔봉동,79.56521739,51.65217391,case_1
3451,2017-05-12,팔봉동,64.16666667,42.58333333,case_1
3452,2017-05-13,팔봉동,60.16666667,38.16666667,case_1
3453,2017-05-14,팔봉동,69.16666667,29.125,case_1
3454,2017-05-15,팔봉동,56.95833333,23.16666667,case_1
3455,2017-05-16,팔봉동,43.25,27.54166667,case_1
3456,2017-05-17,팔봉동,55.125,36.25,case_1
3457,2017-05-18,팔봉동,66.45833333,45.5,case_1
3458,2017-05-19,팔봉동,71.29166667,46.17391304,case_1
3459,2017-05-20,팔봉동,51.58333333,33.45833333,case_1
3460,2017-05-21,팔봉동,52.30434783,39.58333333,case_1
3461,2017-05-22,팔봉동,43.20833333,28.54166667,case_1
3462,2017-05-23,팔봉동,53.5,35.875,case_1
3463,2017-05-24,팔봉동,39.125,33,case_1
3464,2017-05-25,팔봉동,47.76923077,28.91304348,case_1
3465,2017-05-26,팔봉동,NA,13.73913043,case_1
3466,2017-05-27,팔봉동,NA,22.83333333,case_1
3467,2017-05-28,팔봉동,NA,29.54166667,case_1
3468,2017-05-29,팔봉동,64.5,32,case_1
3469,2017-05-30,팔봉동,76.58333333,49.04166667,case_1
3470,2017-05-31,팔봉동,43.125,33.82608696,case_1
3471,2017-06-01,팔봉동,42.04166667,31.30434783,case_1
3472,2017-06-02,팔봉동,43.08333333,22.33333333,case_1
3473,2017-06-03,팔봉동,29.95833333,14.25,case_1
3474,2017-06-04,팔봉동,33,21.33333333,case_1
3475,2017-06-05,팔봉동,39.83333333,24.91666667,case_1
3476,2017-06-06,팔봉동,29.875,23.52173913,case_1
3477,2017-06-07,팔봉동,16.81818182,13.5,case_1
3478,2017-06-08,팔봉동,48.16666667,40.79166667,case_1
3479,2017-06-09,팔봉동,64.33333333,48.125,case_1
3480,2017-06-10,팔봉동,62.91666667,57.625,case_1
3481,2017-06-11,팔봉동,49.58333333,30.5,case_1
3482,2017-06-12,팔봉동,53.75,33.83333333,case_1
3483,2017-06-13,팔봉동,45.91666667,34.82608696,case_1
3484,2017-06-14,팔봉동,43.41666667,28.41666667,case_1
3485,2017-06-15,팔봉동,54.58333333,33.75,case_1
3486,2017-06-16,팔봉동,67.375,47.70833333,case_1
3487,2017-06-17,팔봉동,51.33333333,35.58333333,case_1
3488,2017-06-18,팔봉동,45.79166667,29.75,case_1
3489,2017-06-19,팔봉동,54.08333333,38.79166667,case_1
3490,2017-06-20,팔봉동,61.58333333,45.375,case_1
3491,2017-06-21,팔봉동,67.14285714,43.2173913,case_1
3492,2017-06-22,팔봉동,NA,26.875,case_1
3493,2017-06-23,팔봉동,NA,34.04166667,case_1
3494,2017-06-24,팔봉동,NA,46.70833333,case_1
3495,2017-06-25,팔봉동,NA,58.70833333,case_1
3496,2017-06-26,팔봉동,NA,41.08333333,case_1
3497,2017-06-27,팔봉동,NA,33.375,case_1
3498,2017-06-28,팔봉동,NA,34.33333333,case_1
3499,2017-06-29,팔봉동,NA,58.95833333,case_1
3500,2017-06-30,팔봉동,NA,71.875,case_1
3501,2017-07-01,팔봉동,NA,37.95833333,case_1
3502,2017-07-02,팔봉동,NA,19.04166667,case_1
3503,2017-07-03,팔봉동,NA,19.875,case_1
3504,2017-07-04,팔봉동,NA,27.20833333,case_1
3505,2017-07-05,팔봉동,NA,48.45833333,case_1
3506,2017-07-06,팔봉동,NA,36.54166667,case_1
3507,2017-07-07,팔봉동,NA,18.79166667,case_1
3508,2017-07-08,팔봉동,NA,15.58333333,case_1
3509,2017-07-09,팔봉동,NA,19.54166667,case_1
3510,2017-07-10,팔봉동,NA,19.78571429,case_1
3511,2017-07-11,팔봉동,NA,32.45454545,case_1
3512,2017-07-12,팔봉동,NA,25.70833333,case_1
3513,2017-07-13,팔봉동,NA,40.625,case_1
3514,2017-07-14,팔봉동,NA,34.41666667,case_1
3515,2017-07-15,팔봉동,NA,7.318181818,case_1
3516,2017-07-16,팔봉동,NA,6.347826087,case_1
3517,2017-07-17,팔봉동,8.272727273,6.846153846,case_1
3518,2017-07-18,팔봉동,9.083333333,6.4,case_1
3519,2017-07-19,팔봉동,23.45833333,21.7826087,case_1
3520,2017-07-20,팔봉동,45.70833333,42.80952381,case_1
3521,2017-07-21,팔봉동,48.91666667,38.375,case_1
3522,2017-07-22,팔봉동,39.91666667,33.7826087,case_1
3523,2017-07-23,팔봉동,36.54166667,31.86956522,case_1
3524,2017-07-24,팔봉동,56.28571429,51.21052632,case_1
3525,2017-07-25,팔봉동,37.04347826,36.72222222,case_1
3526,2017-07-26,팔봉동,9.869565217,8.636363636,case_1
3527,2017-07-27,팔봉동,34.29166667,27.86363636,case_1
3528,2017-07-28,팔봉동,35.08333333,39.66666667,case_1
3529,2017-07-29,팔봉동,20.19047619,17.90909091,case_1
3530,2017-07-30,팔봉동,28.29166667,27.14285714,case_1
