,date,location,d_pm10,d_pm25,area
17258,2022-03-27,강서구,32.45833333,11.33333333,서남
17259,2022-03-28,강서구,38.375,13.66666667,서남
17260,2022-03-29,강서구,42.91666667,15.66666667,서남
17261,2022-03-30,강서구,37.54166667,15.29166667,서남
17262,2022-03-31,강서구,21,8.875,서남
17263,2022-04-01,강서구,17.41666667,8.208333333,서남
17264,2022-04-02,강서구,33.54166667,17.91666667,서남
17265,2022-04-03,강서구,48.73913043,29.43478261,서남
17266,2022-04-04,강서구,55.25,35.5,서남
17267,2022-04-05,강서구,49.75,29.33333333,서남
17268,2022-04-06,강서구,58.16666667,24.29166667,서남
17269,2022-04-07,강서구,39.54166667,9.75,서남
17270,2022-04-08,강서구,54.70833333,20.54166667,서남
17271,2022-04-09,강서구,55.41666667,23.25,서남
17272,2022-04-10,강서구,41,16.95833333,서남
17273,2022-04-11,강서구,39.41666667,17.25,서남
17274,2022-04-12,강서구,27.86363636,15.31818182,서남
17275,2022-04-13,강서구,18.66666667,6.666666667,서남
17276,2022-04-14,강서구,15.75,4,서남
17277,2022-04-15,강서구,23.75,9.25,서남
17278,2022-04-16,강서구,40.45833333,20.33333333,서남
17279,2022-04-17,강서구,56.95833333,31.54166667,서남
17280,2022-04-18,강서구,61.125,35.04166667,서남
17281,2022-04-19,강서구,69.16666667,41.45833333,서남
17282,2022-04-20,강서구,76.45833333,50.79166667,서남
17283,2022-04-21,강서구,51.16666667,27.16666667,서남
17284,2022-04-22,강서구,49.45833333,24.04166667,서남
17285,2022-04-23,강서구,63.125,39.33333333,서남
17286,2022-04-24,강서구,57.41666667,34.58333333,서남
17287,2022-04-25,강서구,59.625,37.125,서남
17288,2022-04-26,강서구,50.08333333,25.04166667,서남
17289,2022-04-27,강서구,154.9166667,15.45833333,서남
17290,2022-04-28,강서구,71.625,14.83333333,서남
17291,2022-04-29,강서구,14.95833333,3.333333333,서남
17292,2022-04-30,강서구,19.91666667,8.583333333,서남
17293,2022-05-01,강서구,40.375,13.125,서남
17294,2022-05-02,강서구,49.625,20.08333333,서남
17295,2022-05-03,강서구,39.41666667,19.66666667,서남
17296,2022-05-04,강서구,40.43478261,19.39130435,서남
17297,2022-05-05,강서구,34.04166667,14.91666667,서남
17298,2022-05-06,강서구,39.95833333,20.125,서남
17299,2022-05-07,강서구,30.75,11.83333333,서남
17300,2022-05-08,강서구,23.25,7.666666667,서남
17301,2022-05-09,강서구,19.79166667,6.583333333,서남
17302,2022-05-10,강서구,28.41666667,12.08333333,서남
17303,2022-05-11,강서구,29.5,12.75,서남
17304,2022-05-12,강서구,35.33333333,12.95833333,서남
17305,2022-05-13,강서구,31.57142857,10.33333333,서남
17306,2022-05-14,강서구,34.875,9.333333333,서남
17307,2022-05-15,강서구,25.66666667,6.958333333,서남
17308,2022-05-16,강서구,30.33333333,10.75,서남
17309,2022-05-17,강서구,54.66666667,27.83333333,서남
17310,2022-05-18,강서구,62.5,34.375,서남
17311,2022-05-19,강서구,45.16666667,19.33333333,서남
17312,2022-05-20,강서구,38.875,21.16666667,서남
17313,2022-05-21,강서구,36.83333333,19.79166667,서남
17314,2022-05-22,강서구,37.625,20.16666667,서남
17315,2022-05-23,강서구,68,41.33333333,서남
17316,2022-05-24,강서구,32.75,16.625,서남
17317,2022-05-25,강서구,26.54166667,13.625,서남
17318,2022-05-26,강서구,21.68181818,6.409090909,서남
17319,2022-05-27,강서구,25.04166667,10.25,서남
17320,2022-05-28,강서구,35.58333333,20.41666667,서남
17321,2022-05-29,강서구,32.54166667,23.16666667,서남
17322,2022-05-30,강서구,25.5,16.04166667,서남
17323,2022-05-31,강서구,26.29166667,8.708333333,서남
17324,2022-06-01,강서구,25.125,7.583333333,서남
17325,2022-06-02,강서구,26.125,11.70833333,서남
17326,2022-06-03,강서구,35.33333333,20.54166667,서남
17327,2022-06-04,강서구,36.58333333,19.45833333,서남
17328,2022-06-05,강서구,27.125,15.83333333,서남
17329,2022-06-06,강서구,11.41666667,3.708333333,서남
17330,2022-06-07,강서구,10.5,2.291666667,서남
17331,2022-06-08,강서구,18.70833333,8.041666667,서남
17332,2022-06-09,강서구,23.625,9.291666667,서남
17333,2022-06-10,강서구,28.58333333,13.375,서남
17334,2022-06-11,강서구,24.08333333,11.83333333,서남
17335,2022-06-12,강서구,22.625,12.625,서남
17336,2022-06-13,강서구,27.33333333,16.16666667,서남
17337,2022-06-14,강서구,17.38095238,4.333333333,서남
17338,2022-06-15,강서구,15,5.958333333,서남
17339,2022-06-16,강서구,18.95833333,8.666666667,서남
17340,2022-06-17,강서구,34.08333333,20.04166667,서남
17341,2022-06-18,강서구,22.625,10.33333333,서남
17342,2022-06-19,강서구,24.33333333,12.95833333,서남
17343,2022-06-20,강서구,22.75,12.875,서남
17344,2022-06-21,강서구,18.83333333,8.375,서남
17345,2022-06-22,강서구,25,14.41666667,서남
17346,2022-06-23,강서구,32.54166667,22.125,서남
17347,2022-06-24,강서구,23.90909091,16.59090909,서남
17348,2022-06-25,강서구,48.25,37.375,서남
17349,2022-06-26,강서구,25.5,12.95833333,서남
17350,2022-06-27,강서구,13.29166667,5.916666667,서남
17351,2022-06-28,강서구,18.25,6.25,서남
17352,2022-06-29,강서구,15.33333333,6.875,서남
17353,2022-06-30,강서구,6.75,2.791666667,서남
17354,2022-07-01,강서구,18.04166667,7.416666667,서남
17355,2022-07-02,강서구,27.29166667,17.125,서남
17356,2022-07-03,강서구,34.54166667,27.91666667,서남
17357,2022-07-04,강서구,36.04166667,28.375,서남
17358,2022-07-05,강서구,51.08333333,40.83333333,서남
17359,2022-07-06,강서구,36.29166667,28.95833333,서남
17360,2022-07-07,강서구,22.16666667,11.58333333,서남
17361,2022-07-08,강서구,25.54166667,18.33333333,서남
17362,2022-07-09,강서구,21.60869565,17.45833333,서남
17363,2022-07-10,강서구,38.72727273,31.5,서남
17364,2022-07-11,강서구,26.20833333,17.91666667,서남
17365,2022-07-12,강서구,15.41666667,6.458333333,서남
17366,2022-07-13,강서구,17.95454545,12.36363636,서남
17367,2022-07-14,강서구,12.54166667,6.25,서남
17368,2022-07-15,강서구,24.625,14.41666667,서남
17369,2022-07-16,강서구,27.45833333,19.125,서남
17370,2022-07-17,강서구,23.16666667,16,서남
17371,2022-07-18,강서구,28.25,20.58333333,서남
17372,2022-07-19,강서구,34.25,24.83333333,서남
17373,2022-07-20,강서구,31.5,21.91666667,서남
17374,2022-07-21,강서구,14.58333333,8.458333333,서남
17375,2022-07-22,강서구,29.04166667,20.91666667,서남
17376,2022-07-23,강서구,38.375,28.33333333,서남
17377,2022-07-24,강서구,18.5,12.875,서남
17378,2022-07-25,강서구,16,7.125,서남
17379,2022-07-26,강서구,30.5,20.63636364,서남
17380,2022-07-27,강서구,37.66666667,28.95833333,서남
17381,2022-07-28,강서구,27.54166667,20.83333333,서남
17382,2022-07-29,강서구,26.04166667,19.41666667,서남
17383,2022-07-30,강서구,20.125,13.04166667,서남
17384,2022-07-31,강서구,11.08333333,7.291666667,서남
17385,2022-08-01,강서구,12.95833333,7.541666667,서남
17386,2022-08-02,강서구,12.125,7.708333333,서남
17387,2022-08-03,강서구,23.29166667,19.125,서남
17388,2022-08-04,강서구,16.33333333,10,서남
17389,2022-08-05,강서구,18.91666667,10.875,서남
17390,2022-08-06,강서구,32.04166667,21.83333333,서남
17391,2022-08-07,강서구,28.375,20.16666667,서남
17392,2022-08-08,강서구,22.04166667,12.375,서남
17393,2022-08-09,강서구,9.434782609,5.695652174,서남
17394,2022-08-10,강서구,15.20833333,8.666666667,서남
17395,2022-08-11,강서구,18.75,11.20833333,서남
17396,2022-08-12,강서구,26.25,15.54166667,서남
17397,2022-08-13,강서구,25.83333333,17.08333333,서남
17398,2022-08-14,강서구,21.66666667,14.95833333,서남
17399,2022-08-15,강서구,26.95833333,12.83333333,서남
17400,2022-08-16,강서구,23.29166667,13.125,서남
17401,2022-08-17,강서구,25.5,16.20833333,서남
17402,2022-08-18,강서구,23.33333333,15.125,서남
17403,2022-08-19,강서구,23.625,13.75,서남
17404,2022-08-20,강서구,24.125,16,서남
17405,2022-08-21,강서구,26.08333333,16.70833333,서남
17406,2022-08-22,강서구,23.70833333,15.125,서남
17407,2022-08-23,강서구,17.58333333,8.25,서남
17408,2022-08-24,강서구,18.5,7.666666667,서남
17409,2022-08-25,강서구,17.41666667,6.708333333,서남
17410,2022-08-26,강서구,31.625,20.16666667,서남
17411,2022-08-27,강서구,22.33333333,9.583333333,서남
17412,2022-08-28,강서구,19,7.333333333,서남
17413,2022-08-29,강서구,15.5,5.291666667,서남
17414,2022-08-30,강서구,9.045454545,2.863636364,서남
17415,2022-08-31,강서구,11.66666667,2.833333333,서남
17416,2022-09-01,강서구,21.79166667,8.541666667,서남
17417,2022-09-02,강서구,18.125,7.25,서남
17418,2022-09-03,강서구,15.08333333,4.291666667,서남
17419,2022-09-04,강서구,10.08333333,3.416666667,서남
17420,2022-09-05,강서구,5.75,1.541666667,서남
17421,2022-09-06,강서구,13.125,4.666666667,서남
17422,2022-09-07,강서구,31.125,12.79166667,서남
17423,2022-09-08,강서구,31.27272727,13.36363636,서남
17424,2022-09-09,강서구,23.41666667,12.66666667,서남
17425,2022-09-10,강서구,11.70833333,4.625,서남
17426,2022-09-11,강서구,23.20833333,11.875,서남
17427,2022-09-12,강서구,26.04166667,14.16666667,서남
17428,2022-09-13,강서구,24.75,13.70833333,서남
17429,2022-09-14,강서구,22.25,9.875,서남
17430,2022-09-15,강서구,21.625,9.25,서남
17431,2022-09-16,강서구,25.25,12.29166667,서남
17432,2022-09-17,강서구,21.16666667,13.375,서남
17433,2022-09-18,강서구,19.5,12.25,서남
17434,2022-09-19,강서구,23.41666667,8.916666667,서남
17435,2022-09-20,강서구,29.45833333,7.666666667,서남
17436,2022-09-21,강서구,36.9047619,13.28571429,서남
17437,2022-09-22,강서구,23.375,9.833333333,서남
17438,2022-09-23,강서구,26.875,11.29166667,서남
17439,2022-09-24,강서구,19.58333333,6.791666667,서남
17440,2022-09-25,강서구,27.5,12.33333333,서남
17441,2022-09-26,강서구,29.25,12.25,서남
17442,2022-09-27,강서구,33.75,17.04166667,서남
17443,2022-09-28,강서구,38.875,23.77272727,서남
17444,2022-09-29,강서구,73.79166667,53.125,서남
17445,2022-09-30,강서구,54.125,38,서남
17446,2022-10-01,강서구,58.04166667,41.375,서남
17447,2022-10-02,강서구,34.91666667,24.45833333,서남
17448,2022-10-03,강서구,18.13636364,12,서남
17449,2022-10-04,강서구,17.5,5.958333333,서남
17450,2022-10-05,강서구,19.46666667,5.666666667,서남
17451,2022-10-06,강서구,13.83333333,4.333333333,서남
17452,2022-10-07,강서구,13.5,4.416666667,서남
17453,2022-10-08,강서구,13.45833333,4.916666667,서남
17454,2022-10-09,강서구,10.91666667,3.625,서남
17455,2022-10-10,강서구,10.83333333,3.291666667,서남
17456,2022-10-11,강서구,17.70833333,6.25,서남
17457,2022-10-12,강서구,26.25,11.20833333,서남
17458,2022-10-13,강서구,26.41666667,11.5,서남
17459,2022-10-14,강서구,32.66666667,14.83333333,서남
17460,2022-10-15,강서구,40.04166667,19.91666667,서남
17461,2022-10-16,강서구,48.625,27.41666667,서남
17462,2022-10-17,강서구,30.5,9.375,서남
17463,2022-10-18,강서구,26.70833333,7.875,서남
17464,2022-10-19,강서구,27.70833333,8.958333333,서남
17465,2022-10-20,강서구,39.5,16.625,서남
17466,2022-10-21,강서구,53.33333333,30,서남
17467,2022-10-22,강서구,50.25,31.70833333,서남
17468,2022-10-23,강서구,37.16666667,15.54166667,서남
17469,2022-10-24,강서구,32.5,10.20833333,서남
17470,2022-10-25,강서구,23.70833333,8,서남
17471,2022-10-26,강서구,20.52380952,7.142857143,서남
17472,2022-10-27,강서구,38.30434783,18.54166667,서남
17473,2022-10-28,강서구,50.41666667,25.375,서남
17474,2022-10-29,강서구,31.25,16.66666667,서남
17475,2022-10-30,강서구,29.75,17.25,서남
17476,2022-10-31,강서구,29.58333333,16,서남
17477,2022-11-01,강서구,57,34.41666667,서남
17478,2022-11-02,강서구,35.83333333,11.5,서남
17479,2022-11-03,강서구,36.75,14,서남
17480,2022-11-04,강서구,29.22727273,7.363636364,서남
17481,2022-11-05,강서구,31.91666667,10.875,서남
17482,2022-11-06,강서구,26.375,11.04166667,서남
17483,2022-11-07,강서구,39.91666667,16.875,서남
17484,2022-11-08,강서구,50.70833333,28.25,서남
17485,2022-11-09,강서구,76.875,49.33333333,서남
17486,2022-11-10,강서구,92.375,62.83333333,서남
17487,2022-11-11,강서구,69.45833333,41.66666667,서남
17488,2022-11-12,강서구,60.34782609,37.08333333,서남
17489,2022-11-13,강서구,23.58333333,11.25,서남
17490,2022-11-14,강서구,27.08333333,14.625,서남
17491,2022-11-15,강서구,31.41666667,14.58333333,서남
17492,2022-11-16,강서구,37.04166667,19.375,서남
17493,2022-11-17,강서구,38.41666667,16.70833333,서남
17494,2022-11-18,강서구,44.95833333,21.875,서남
17495,2022-11-19,강서구,36.20833333,18.20833333,서남
17496,2022-11-20,강서구,38.04166667,20.66666667,서남
17497,2022-11-21,강서구,53.375,31.95833333,서남
17498,2022-11-22,강서구,68.43478261,41.43478261,서남
17499,2022-11-23,강서구,49.84210526,27.63157895,서남
17500,2022-11-24,강서구,62.08333333,32.08333333,서남
17501,2022-11-25,강서구,63.125,35,서남
17502,2022-11-26,강서구,68.625,18.25,서남
17503,2022-11-27,강서구,25.125,10.375,서남
17504,2022-11-28,강서구,28,11.79166667,서남
17505,2022-11-29,강서구,24.91666667,10.125,서남
17506,2022-11-30,강서구,29.83333333,6.25,서남
17507,2022-12-01,강서구,26.79166667,8.458333333,서남
17508,2022-12-02,강서구,24.29166667,7.333333333,서남
17509,2022-12-03,강서구,37.625,19.33333333,서남
17510,2022-12-04,강서구,24.75,7.375,서남
17511,2022-12-05,강서구,26.375,9.75,서남
17512,2022-12-06,강서구,31.83333333,12.75,서남
17513,2022-12-07,강서구,39.29166667,12.58333333,서남
17514,2022-12-08,강서구,35.66666667,10.79166667,서남
17515,2022-12-09,강서구,53.45833333,25.54166667,서남
17516,2022-12-10,강서구,50.73913043,25.16666667,서남
17517,2022-12-11,강서구,53.125,25.5,서남
17518,2022-12-12,강서구,41.33333333,20.95833333,서남
17519,2022-12-13,강서구,209.4583333,29.5,서남
17520,2022-12-14,강서구,57.29166667,9.625,서남
17521,2022-12-15,강서구,36.875,16.04166667,서남
17522,2022-12-16,강서구,37.04761905,15.9047619,서남
17523,2022-12-17,강서구,30.16666667,12.83333333,서남
17524,2022-12-18,강서구,25.875,8.291666667,서남
17525,2022-12-19,강서구,26.75,10.41666667,서남
17526,2022-12-20,강서구,36.75,18.66666667,서남
17527,2022-12-21,강서구,49.45833333,29.16666667,서남
17528,2022-12-22,강서구,40.5,16.375,서남
17529,2022-12-23,강서구,27.125,11.54166667,서남
17530,2022-12-24,강서구,35,16.54166667,서남
17531,2022-12-25,강서구,48.70833333,28.625,서남
17532,2022-12-26,강서구,52.04166667,31.58333333,서남
17533,2022-12-27,강서구,56.875,34.33333333,서남
17534,2022-12-28,강서구,42.04166667,20.41666667,서남
17535,2022-12-29,강서구,41.33333333,18.95238095,서남
17536,2022-12-30,강서구,46.66666667,27.70833333,서남
17537,2022-12-31,강서구,49.875,30.66666667,서남
17538,2023-01-01,강서구,60,36,서남
20462,2015-01-01,관악구,61.13043478,10.47826087,서남
20463,2015-01-02,관악구,29.79166667,10.79166667,서남
20464,2015-01-03,관악구,36.625,15.83333333,서남
20465,2015-01-04,관악구,51.20833333,18.54166667,서남
20466,2015-01-05,관악구,89.79166667,30.66666667,서남
20467,2015-01-06,관악구,46.95833333,14.04166667,서남
20468,2015-01-07,관악구,33.20833333,10.875,서남
20469,2015-01-08,관악구,42.08333333,15.83333333,서남
20470,2015-01-09,관악구,52.20833333,21.04166667,서남
20471,2015-01-10,관악구,42.04166667,17,서남
20472,2015-01-11,관악구,44.29166667,16.75,서남
20473,2015-01-12,관악구,46.66666667,18.83333333,서남
20474,2015-01-13,관악구,63.7826087,25.60869565,서남
20475,2015-01-14,관악구,66.625,25.41666667,서남
20476,2015-01-15,관악구,69,25.125,서남
20477,2015-01-16,관악구,91.83333333,30.16666667,서남
20478,2015-01-17,관악구,40.58333333,15.04166667,서남
20479,2015-01-18,관악구,33.125,12.7826087,서남
20480,2015-01-19,관악구,69.95833333,22,서남
20481,2015-01-20,관악구,52.33333333,17.5,서남
20482,2015-01-21,관악구,62.08333333,20.41666667,서남
20483,2015-01-22,관악구,55.625,18.83333333,서남
20484,2015-01-23,관악구,51.04166667,19.70833333,서남
20485,2015-01-24,관악구,54.375,19.125,서남
20486,2015-01-25,관악구,71.125,23.79166667,서남
20487,2015-01-26,관악구,44.41666667,17.41666667,서남
20488,2015-01-27,관악구,51.5,19.91666667,서남
20489,2015-01-28,관악구,44.17391304,14.04347826,서남
20490,2015-01-29,관악구,54.45833333,20.25,서남
20491,2015-01-30,관악구,40.66666667,15,서남
20492,2015-01-31,관악구,43.04166667,16,서남
20493,2015-02-01,관악구,28.25,12.70833333,서남
20494,2015-02-02,관악구,42.54166667,17.04166667,서남
20495,2015-02-03,관악구,63.20833333,24.95833333,서남
20496,2015-02-04,관악구,88.16666667,31.625,서남
20497,2015-02-05,관악구,102.173913,45.71428571,서남
20498,2015-02-06,관악구,56.75,32.79166667,서남
20499,2015-02-07,관악구,50.95833333,31.625,서남
20500,2015-02-08,관악구,92.125,15.58333333,서남
20501,2015-02-09,관악구,37.20833333,16.79166667,서남
20502,2015-02-10,관악구,103.9565217,51.34782609,서남
20503,2015-02-11,관악구,98.17391304,50.08695652,서남
20504,2015-02-12,관악구,33.625,14.45833333,서남
20505,2015-02-13,관악구,33.08333333,17.54166667,서남
20506,2015-02-14,관악구,58.45833333,32.25,서남
20507,2015-02-15,관악구,83.45833333,42.625,서남
20508,2015-02-16,관악구,49.125,27.625,서남
20509,2015-02-17,관악구,73.33333333,40.16666667,서남
20510,2015-02-18,관악구,70,46.83333333,서남
20511,2015-02-19,관악구,66.375,42.20833333,서남
20512,2015-02-20,관악구,57.29166667,37.16666667,서남
20513,2015-02-21,관악구,28.5,18.91304348,서남
20514,2015-02-22,관악구,212.3333333,36.375,서남
20515,2015-02-23,관악구,553.2916667,89.16666667,서남
20516,2015-02-24,관악구,107.2916667,27.29166667,서남
20517,2015-02-25,관악구,73.04166667,25,서남
20518,2015-02-26,관악구,41.8,18.85,서남
20519,2015-02-27,관악구,39.375,21.875,서남
20520,2015-02-28,관악구,45.70833333,26.04166667,서남
20521,2015-03-01,관악구,109.2083333,39.125,서남
20522,2015-03-02,관악구,102.4583333,35.45833333,서남
20523,2015-03-03,관악구,58.9,32.9375,서남
20524,2015-03-04,관악구,43.5,20.25,서남
20525,2015-03-05,관악구,43.125,27.66666667,서남
20526,2015-03-06,관악구,55.95833333,33.20833333,서남
20527,2015-03-07,관악구,71.33333333,33.08333333,서남
20528,2015-03-08,관악구,91.25,53.375,서남
20529,2015-03-09,관악구,86.5,45,서남
20530,2015-03-10,관악구,36.29166667,15.33333333,서남
20531,2015-03-11,관악구,44.83333333,20.41666667,서남
20532,2015-03-12,관악구,34.16666667,15.125,서남
20533,2015-03-13,관악구,50.33333333,23.91666667,서남
20534,2015-03-14,관악구,41.70833333,21.875,서남
20535,2015-03-15,관악구,48.5,28.29166667,서남
20536,2015-03-16,관악구,98.45454545,47.79166667,서남
20537,2015-03-17,관악구,135.6666667,65.79166667,서남
20538,2015-03-18,관악구,94.125,43.79166667,서남
20539,2015-03-19,관악구,43.41666667,28.70833333,서남
20540,2015-03-20,관악구,123.1428571,41.54166667,서남
20541,2015-03-21,관악구,186.3333333,73.83333333,서남
20542,2015-03-22,관악구,163.1666667,58.58333333,서남
20543,2015-03-23,관악구,54.09090909,20.13636364,서남
20544,2015-03-24,관악구,45.5,22.29166667,서남
20545,2015-03-25,관악구,43.79166667,23.83333333,서남
20546,2015-03-26,관악구,50.54166667,26.2173913,서남
20547,2015-03-27,관악구,56.13636364,28.09090909,서남
20548,2015-03-28,관악구,52.29166667,26.54166667,서남
20549,2015-03-29,관악구,77.95833333,35.16666667,서남
20550,2015-03-30,관악구,161.5416667,51.20833333,서남
20551,2015-03-31,관악구,117.75,52.25,서남
20552,2015-04-01,관악구,25.47826087,18.33333333,서남
20553,2015-04-02,관악구,25,14.83333333,서남
20554,2015-04-03,관악구,38.13043478,20.20833333,서남
20555,2015-04-04,관악구,21.69565217,12.27272727,서남
20556,2015-04-05,관악구,19.25,10.79166667,서남
20557,2015-04-06,관악구,60.29166667,21.66666667,서남
20558,2015-04-07,관악구,48.625,19.16666667,서남
20559,2015-04-08,관악구,30.04166667,15.66666667,서남
20560,2015-04-09,관악구,54.625,29.08333333,서남
20561,2015-04-10,관악구,62.54166667,30.5,서남
20562,2015-04-11,관악구,72,36.125,서남
20563,2015-04-12,관악구,55.91666667,30.58333333,서남
20564,2015-04-13,관악구,32.20833333,13.66666667,서남
20565,2015-04-14,관악구,23.75,15.04347826,서남
20566,2015-04-15,관악구,46.91666667,26.91304348,서남
20567,2015-04-16,관악구,77,29.875,서남
20568,2015-04-17,관악구,74.08333333,18.29166667,서남
20569,2015-04-18,관악구,63.04166667,19.70833333,서남
20570,2015-04-19,관악구,31.58333333,14.16666667,서남
20571,2015-04-20,관악구,13.91666667,9.142857143,서남
20572,2015-04-21,관악구,45.625,22.58333333,서남
20573,2015-04-22,관악구,76.95833333,35.04166667,서남
20574,2015-04-23,관악구,65.66666667,33.70833333,서남
20575,2015-04-24,관악구,77.66666667,32.41666667,서남
20576,2015-04-25,관악구,60.25,20.41666667,서남
20577,2015-04-26,관악구,57.91666667,27.70833333,서남
20578,2015-04-27,관악구,68.375,32.58333333,서남
20579,2015-04-28,관악구,56.26086957,26.60869565,서남
20580,2015-04-29,관악구,47.95833333,26.83333333,서남
20581,2015-04-30,관악구,35.58333333,19.79166667,서남
20582,2015-05-01,관악구,47.33333333,27.20833333,서남
20583,2015-05-02,관악구,38.54166667,24.33333333,서남
20584,2015-05-03,관악구,27.66666667,19,서남
20585,2015-05-04,관악구,50.08333333,15.875,서남
20586,2015-05-05,관악구,41.70833333,12.79166667,서남
20587,2015-05-06,관악구,43.63636364,12.18181818,서남
20588,2015-05-07,관악구,47.78571429,24.21428571,서남
20589,2015-05-08,관악구,60.375,39.47826087,서남
20590,2015-05-09,관악구,46.08333333,30.33333333,서남
20591,2015-05-10,관악구,47.75,29.04166667,서남
20592,2015-05-11,관악구,43.54166667,28.5,서남
20593,2015-05-12,관악구,36.16666667,26.18181818,서남
20594,2015-05-13,관악구,68.66666667,34.125,서남
20595,2015-05-14,관악구,60.70833333,35.70833333,서남
20596,2015-05-15,관악구,109.3333333,66.83333333,서남
20597,2015-05-16,관악구,56.70833333,36.29166667,서남
20598,2015-05-17,관악구,61.20833333,41.95833333,서남
20599,2015-05-18,관악구,50.8,28.1,서남
20600,2015-05-19,관악구,60.57142857,40,서남
20601,2015-05-20,관악구,47.625,22.45833333,서남
20602,2015-05-21,관악구,46.54166667,24.25,서남
20603,2015-05-22,관악구,55.61111111,30,서남
20604,2015-05-23,관악구,43.70833333,22.79166667,서남
20605,2015-05-24,관악구,31.33333333,16.58333333,서남
20606,2015-05-25,관악구,40.83333333,23.58333333,서남
20607,2015-05-26,관악구,39.45833333,23.41666667,서남
20608,2015-05-27,관악구,40,22.83333333,서남
20609,2015-05-28,관악구,48,26.66666667,서남
20610,2015-05-29,관악구,53.95833333,30,서남
20611,2015-05-30,관악구,45.58333333,28,서남
20612,2015-05-31,관악구,51.375,30.75,서남
20613,2015-06-01,관악구,44.16666667,25.20833333,서남
20614,2015-06-02,관악구,43.125,24.45833333,서남
20615,2015-06-03,관악구,44.58333333,16.125,서남
20616,2015-06-04,관악구,43.95833333,20.66666667,서남
20617,2015-06-05,관악구,37.875,20.45833333,서남
20618,2015-06-06,관악구,35.83333333,20.16666667,서남
20619,2015-06-07,관악구,35.33333333,19.25,서남
20620,2015-06-08,관악구,38.54545455,24.25,서남
20621,2015-06-09,관악구,49.125,29.45833333,서남
20622,2015-06-10,관악구,52.83333333,29.66666667,서남
20623,2015-06-11,관악구,44.34782609,26.09090909,서남
20624,2015-06-12,관악구,49.91666667,29,서남
20625,2015-06-13,관악구,80.08333333,38.25,서남
20626,2015-06-14,관악구,36,21.77272727,서남
20627,2015-06-15,관악구,43.375,25.25,서남
20628,2015-06-16,관악구,60.125,33.95833333,서남
20629,2015-06-17,관악구,56.875,34.04166667,서남
20630,2015-06-18,관악구,33.75,23.13636364,서남
20631,2015-06-19,관악구,27.66666667,16.91666667,서남
20632,2015-06-20,관악구,54.875,33.25,서남
20633,2015-06-21,관악구,28.25,17.58333333,서남
20634,2015-06-22,관악구,38.16666667,22.66666667,서남
20635,2015-06-23,관악구,39.13636364,24.54545455,서남
20636,2015-06-24,관악구,48.625,30.29166667,서남
20637,2015-06-25,관악구,42.95833333,26.70833333,서남
20638,2015-06-26,관악구,18.20833333,10.04166667,서남
20639,2015-06-27,관악구,17.91666667,10.29166667,서남
20640,2015-06-28,관악구,28.25,15.5,서남
20641,2015-06-29,관악구,28.08333333,15.95833333,서남
20642,2015-06-30,관악구,39.83333333,22.83333333,서남
20643,2015-07-01,관악구,43.33333333,22.95833333,서남
20644,2015-07-02,관악구,56.79166667,34.375,서남
20645,2015-07-03,관악구,48.70833333,26.875,서남
20646,2015-07-04,관악구,38.66666667,21.91666667,서남
20647,2015-07-05,관악구,40.58333333,22.95833333,서남
20648,2015-07-06,관악구,36.16666667,20.83333333,서남
20649,2015-07-07,관악구,39.95833333,23.125,서남
20650,2015-07-08,관악구,15.375,7.875,서남
20651,2015-07-09,관악구,15.08333333,7.666666667,서남
20652,2015-07-10,관악구,27.91666667,14.33333333,서남
20653,2015-07-11,관악구,37.125,21.75,서남
20654,2015-07-12,관악구,18.375,9.666666667,서남
20655,2015-07-13,관악구,40.04166667,20.33333333,서남
20656,2015-07-14,관악구,77.83333333,41.45833333,서남
20657,2015-07-15,관악구,61.16666667,33.5,서남
20658,2015-07-16,관악구,15.36363636,6.772727273,서남
20659,2015-07-17,관악구,15.5,7.75,서남
20660,2015-07-18,관악구,34,19.04166667,서남
20661,2015-07-19,관악구,34.125,19.54166667,서남
20662,2015-07-20,관악구,27.04166667,15.08333333,서남
20663,2015-07-21,관악구,36.45833333,19.20833333,서남
20664,2015-07-22,관악구,37.58333333,21.54166667,서남
20665,2015-07-23,관악구,32.29166667,20,서남
20666,2015-07-24,관악구,23.58333333,12.95833333,서남
20667,2015-07-25,관악구,27.33333333,15.5,서남
20668,2015-07-26,관악구,24.33333333,13.54166667,서남
20669,2015-07-27,관악구,31.83333333,19.125,서남
20670,2015-07-28,관악구,39.16666667,25.625,서남
20671,2015-07-29,관악구,45.04166667,28.625,서남
20672,2015-07-30,관악구,78.04166667,49.70833333,서남
20673,2015-07-31,관악구,65.81818182,42.54545455,서남
20674,2015-08-01,관악구,55.5,35.83333333,서남
20675,2015-08-02,관악구,37.5,23.75,서남
20676,2015-08-03,관악구,35.45833333,20.79166667,서남
20677,2015-08-04,관악구,32.79166667,19.45833333,서남
20678,2015-08-05,관악구,41.31818182,25.59090909,서남
20679,2015-08-06,관악구,36.20833333,22.70833333,서남
20680,2015-08-07,관악구,41.5,26.83333333,서남
20681,2015-08-08,관악구,40.20833333,25.66666667,서남
20682,2015-08-09,관악구,26.25,15.83333333,서남
20683,2015-08-10,관악구,33.41666667,19.79166667,서남
20684,2015-08-11,관악구,65.45833333,41.04166667,서남
20685,2015-08-12,관악구,59.79166667,35.95833333,서남
20686,2015-08-13,관악구,49.08333333,29.70833333,서남
20687,2015-08-14,관악구,50.54166667,31.625,서남
